Location,Bedrooms,Bathrooms,Date,Amenities,Property Type,Payment_type,Price,Sub_county
"100, kileleshwa, Kileleshwa",3.0,4.0,2024-07-15,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,rent,180000,Dagoretti North
"Riverside drive Nairobi, Riverside, Westlands",4.0,5.0,2024-05-14,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gym', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'Service Charge Included', 'Staff Quarters', 'Swimming Pool']",flats-apartments,rent,350000,Westlands
Kileleshwa,3.0,3.0,2024-06-18,"['Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Service Charge Included', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",flats-apartments,rent,250000,Dagoretti North
"red hill road, Nyari, Westlands",1.0,2.0,2024-06-19,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,rent,100000,Westlands
"Parklands, Westlands",3.0,4.0,2024-02-05,"['Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Wheelchair Access']",flats-apartments,rent,95000,Westlands
"Riverside, Westlands",3.0,3.0,2024-06-19,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,rent,350000,Westlands
"Riverside, Westlands",3.0,4.0,2024-06-19,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gym', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,rent,170000,Westlands
Karen,2.0,2.0,2024-05-14,"['Garden', 'Parking']",flats-apartments,rent,130000,Langata
"Westlands Area, Westlands",3.0,2.0,2024-04-30,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Furnished', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Sea View', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,rent,250000,Westlands
Kileleshwa,2.0,2.0,2024-03-05,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Furnished', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,rent,100000,Dagoretti North
"Riverside, Westlands",3.0,3.0,2024-05-22,"['Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Gated Community', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool']",flats-apartments,rent,110000,Westlands
"Westlands Area, Westlands",2.0,2.0,2024-03-07,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,rent,230000,Westlands
"100, kileleshwa, Kileleshwa",3.0,4.0,2024-07-15,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,rent,150000,Dagoretti North
Kileleshwa,1.0,1.0,2024-07-15,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,rent,80000,Dagoretti North
"Westlands Area, Westlands",2.0,2.0,2024-06-18,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gym', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",flats-apartments,rent,250000,Westlands
Kileleshwa,3.0,3.0,2024-07-18,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Gated Community', 'Gym', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,rent,320000,Dagoretti North
"100, KILIMANI, Kilimani",3.0,4.0,2024-07-15,"['Alarm', 'BBQ', 'Backup Generator', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,rent,130000,Dagoretti North
Kileleshwa,2.0,2.0,2024-12-07,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'Fibre Internet', 'Garden', 'Gym', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Serviced', 'Shopping Centre']",flats-apartments,rent,150000,Dagoretti North
"Runda, Westlands",2.0,2.0,2024-06-26,"['Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Walk In Closet']",flats-apartments,rent,160000,Westlands
Kilimani,1.0,1.0,2024-07-24,"['Alarm', 'Backup Generator', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Furnished', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Swimming Pool']",flats-apartments,rent,165000,Dagoretti North
"Nyali Area, Nyali",3.0,2.0,2024-10-05,"['Balcony', 'En Suite', 'Parking']",flats-apartments,rent,70000,Unknown
"Nyali Area, Nyali",3.0,2.0,2024-10-05,"['En Suite', 'Parking']",flats-apartments,rent,51000,Unknown
"Nyali Area, Nyali",3.0,3.0,2024-10-05,"['Balcony', 'En Suite', 'Furnished', 'Parking']",flats-apartments,rent,262136,Unknown
Mombasa Island,2.0,2.0,2024-10-05,"['Balcony', 'En Suite', 'Furnished', 'Parking']",flats-apartments,rent,55000,Unknown
"Kizingo, Mombasa Island",4.0,4.0,2024-10-05,"['Balcony', 'En Suite', 'Parking', 'Scenic View', 'Sea View', 'Swimming Pool']",flats-apartments,rent,170000,Unknown
"Kizingo, Mombasa Island",4.0,4.0,2024-10-05,"['Balcony', 'En Suite', 'Scenic View', 'Sea View']",flats-apartments,rent,100000,Unknown
"Westlands Area, Westlands",2.0,2.0,2024-06-07,"['Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'En Suite', 'Furnished', 'Gated Community', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool']",flats-apartments,rent,200000,Westlands
Kilimani,2.0,3.0,2024-06-06,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,rent,200000,Dagoretti North
"Riverside, Westlands",2.0,2.0,2024-05-02,[],flats-apartments,rent,200000,Westlands
Kileleshwa,3.0,3.0,2024-07-15,"['BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,rent,310000,Dagoretti North
"Westlands Area, Westlands",1.0,1.0,2024-06-07,"['Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Furnished', 'Gated Community', 'Gym', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool']",flats-apartments,rent,120000,Westlands
"Brookside, Westlands",2.0,2.0,2024-06-07,"['Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'Furnished', 'Gated Community', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool']",flats-apartments,rent,180000,Westlands
Kileleshwa,3.0,3.0,2024-06-18,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Furnished', 'Garden', 'Golf Course', 'Gym', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",flats-apartments,rent,220000,Dagoretti North
"Parklands, Westlands",4.0,5.0,2024-06-18,"['BBQ', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Walk In Closet']",flats-apartments,rent,400000,Westlands
Kilimani,2.0,2.0,2024-06-18,"['BBQ', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gym', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Serviced', 'Swimming Pool']",flats-apartments,rent,220000,Dagoretti North
"Parklands, Westlands",3.0,4.0,2024-06-18,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Swimming Pool', 'Walk In Closet']",flats-apartments,rent,250000,Westlands
"Riverside, Westlands",1.0,1.0,2024-06-18,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Gym', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Swimming Pool', 'Walk In Closet']",flats-apartments,rent,130000,Westlands
"Westlands Area, Westlands",2.0,3.0,2024-06-18,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gym', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Serviced', 'Swimming Pool', 'Walk In Closet']",flats-apartments,rent,350000,Westlands
"Riverside, Westlands",3.0,5.0,2024-07-31,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,rent,160000,Westlands
"Kyuna Crescent Nairobi, Kyuna, Westlands",2.0,3.0,2024-08-05,"['Balcony', 'Garden', 'Service Charge Included']",flats-apartments,rent,150000,Westlands
"Westlands Area, Westlands",2.0,2.0,2024-07-06,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,rent,290000,Westlands
"Westlands Area, Westlands",3.0,3.0,2024-06-07,"['Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Furnished', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre']",flats-apartments,rent,250000,Westlands
"Westlands Area, Westlands",2.0,2.0,2024-06-07,"['Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'Furnished', 'Gated Community', 'Hospital', 'Lift/Elevator', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre']",flats-apartments,rent,150000,Westlands
"Westlands Area, Westlands",1.0,1.0,2024-06-07,"['Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre']",flats-apartments,rent,60000,Westlands
"Westlands Area, Westlands",2.0,2.0,2024-08-05,"['Balcony', 'En Suite', 'Parking', 'Swimming Pool']",flats-apartments,rent,336521,Westlands
"Westlands Area, Westlands",1.0,1.0,2024-06-07,"['Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'Furnished', 'Gated Community', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre']",flats-apartments,rent,100000,Westlands
"Westlands Area, Westlands",2.0,2.0,2024-08-05,"['Balcony', 'En Suite', 'Parking']",flats-apartments,rent,228832,Westlands
"Riverside, Westlands",1.0,1.0,2024-08-05,"['Balcony', 'En Suite', 'Lift/Elevator', 'Parking', 'Swimming Pool']",flats-apartments,rent,170000,Westlands
"Riverside, Westlands",1.0,1.0,2024-08-05,"['Balcony', 'En Suite', 'Parking']",flats-apartments,rent,170000,Westlands
"Riverside, Westlands",3.0,3.0,2024-08-05,"['Balcony', 'En Suite', 'Parking']",flats-apartments,rent,300000,Westlands
"Tatu City, Ruiru",2.0,1.0,2024-04-07,"['Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Furnished', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Swimming Pool']",flats-apartments,rent,120000,Roysambu
Kileleshwa,2.0,2.0,2024-07-27,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,rent,250000,Dagoretti North
"100, KILIMANI, Kilimani",4.0,4.0,2024-07-15,"['Alarm', 'BBQ', 'Backup Generator', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,rent,150000,Dagoretti North
"Parklands, Westlands",3.0,3.0,2024-07-05,"['Balcony', 'En Suite', 'Parking']",flats-apartments,rent,211540,Westlands
"Westlands Area, Westlands",2.0,2.0,2024-06-07,"['Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Furnished', 'Gated Community', 'Gym', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool']",flats-apartments,rent,180000,Westlands
"Parklands, Westlands",2.0,2.0,2024-06-07,"['Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Furnished', 'Garden', 'Gated Community', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre']",flats-apartments,rent,150000,Westlands
"Runda, Two Rivers, Rosslyn, Westlands",3.0,3.0,2024-07-30,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Sea View', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,rent,250000,Westlands
"55, Riara Road, Lavington",2.0,2.0,2024-06-05,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Sea View', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,rent,120000,Dagoretti North
"66, Kingara Road, Lavington",3.0,3.0,2024-06-05,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Pet Friendly', 'School', 'Shopping Centre', 'Walk In Closet']",flats-apartments,rent,100000,Dagoretti North
"Kikambala Road, Kileleshwa",1.0,2.0,2024-07-24,"['Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'Service Charge Included', 'Serviced', 'Swimming Pool']",flats-apartments,rent,180000,Dagoretti North
Kilimani,2.0,2.0,2024-07-24,[],flats-apartments,rent,220000,Dagoretti North
Kilimani,1.0,1.0,2024-06-18,[],flats-apartments,rent,100000,Dagoretti North
"parklands, Parklands, Westlands",3.0,3.0,2024-07-26,"['Aircon', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Hospital', 'Lift/Elevator', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,rent,180000,Westlands
Lavington,1.0,1.0,2024-07-24,"['Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gym', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Serviced', 'Swimming Pool']",flats-apartments,rent,190000,Dagoretti North
Mombasa Road,2.0,2.0,2024-07-24,"['Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gym', 'Lift/Elevator', 'Parking', 'Scenic View', 'Service Charge Included', 'Serviced', 'Swimming Pool']",flats-apartments,rent,300000,Embakasi South
"Riverside, Westlands",3.0,5.0,2024-07-24,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gym', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Staff Quarters', 'Swimming Pool']",flats-apartments,rent,160000,Westlands
"Rhapta road, Westlands Area, Westlands",3.0,3.0,2024-06-26,"['Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Gym', 'Lift/Elevator', 'Parking', 'Scenic View', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,rent,380000,Westlands
"westlands, Westlands Area, Westlands",1.0,1.0,2024-06-26,"['Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Gym', 'Lift/Elevator', 'Parking', 'Scenic View', 'Service Charge Included', 'Shopping Centre', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,rent,160000,Westlands
Lavington,2.0,2.0,2024-07-24,"['Backup Generator', 'Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Swimming Pool']",flats-apartments,rent,260000,Dagoretti North
"Brookside, Westlands",2.0,2.0,2024-07-24,"['Alarm', 'Backup Generator', 'Balcony', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'School', 'Service Charge Included', 'Serviced', 'Swimming Pool']",flats-apartments,rent,260000,Westlands
