Location,Bedrooms,Bathrooms,Date,Amenities,Property Type,Payment_type,Price,Sub_county
"Baobab Road, Baobab road, Kongowea, Nyali",3.0,3.0,2024-11-07,"['Aircon', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Sea View', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,15000000,Unknown
"Baobab road, Nyali Area, Nyali",2.0,2.0,2024-11-07,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,12000000,Unknown
"Lakers, Nyali Area, Nyali",3.0,3.0,2024-11-07,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,9500000,Unknown
"Cement road, Nyali Area, Nyali",3.0,3.0,2024-11-07,"['Alarm', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Gated Community', 'Golf Course', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Sea View', 'Serviced', 'Shopping Centre', 'Walk In Closet']",flats-apartments,sale,11000000,Unknown
"Links road, Nyali Area, Nyali",2.0,2.0,2024-11-07,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,7550000,Unknown
"Mount Kenya road, Nyali Area, Nyali",3.0,5.0,2024-11-07,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Sea View', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,40000000,Unknown
"Riara Road, Lavington",2.0,2.0,2024-11-07,"['Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gym', 'Lift/Elevator', 'Parking', 'Scenic View', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,11000000,Dagoretti North
"Westlands, Westlands Area",2.0,2.0,2024-11-07,"['Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Lift/Elevator', 'Parking', 'Scenic View', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,14200000,Westlands
"0711J, ongata rongai, Ongata Rongai",3.0,3.0,2024-07-19,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Wheelchair Access']",flats-apartments,sale,9000000,Langata
"0711J, Ongata Rongai",2.0,2.0,2024-07-19,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Wheelchair Access']",flats-apartments,sale,4650000,Langata
"0711J, Ongata Rongai",1.0,1.0,2024-07-19,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Wheelchair Access']",flats-apartments,sale,2900000,Langata
"Riverside, Westlands",1.0,1.0,2024-11-07,"['BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'Garden', 'Gym', 'Lift/Elevator', 'Parking', 'Swimming Pool']",flats-apartments,sale,15500000,Westlands
"Off 2nd Parklands, Parklands, Westlands",4.0,4.0,2024-11-07,"['Alarm', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Golf Course', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters']",flats-apartments,sale,18500000,Westlands
"Loresho Ridge, Loresho, Westlands",3.0,3.0,2024-11-07,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters']",flats-apartments,sale,18000000,Westlands
"0711n, Waiyaki way, Waiyaki Way, Westlands",4.0,4.0,2024-07-19,"['Aircon', 'Alarm', 'BBQ', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,29500000,Westlands
Kilimani,2.0,2.0,2024-11-07,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Shopping Centre', 'Swimming Pool']",flats-apartments,sale,11000000,Dagoretti North
"Off Wood Avenue., Kilimani",3.0,2.0,2024-11-07,"['Alarm', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Shopping Centre']",flats-apartments,sale,15000000,Dagoretti North
"0711J, Denis Prit, Kilimani Estate, Kilimani",4.0,4.0,2024-07-19,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,45700000,Dagoretti North
"0711J, Near Yaya Centre, Kilimani",5.0,5.0,2024-07-19,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,50500000,Dagoretti North
"0711J, Getathuru Road, Mwimuto, Lower Kabete, Westlands",2.0,2.0,2024-07-19,"['Aircon', 'Alarm', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre']",flats-apartments,sale,6400000,Westlands
"0711J, Kibichiku, Lower Kabete, Westlands",1.0,1.0,2024-07-19,"['Aircon', 'Alarm', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Gated Community', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Wheelchair Access']",flats-apartments,sale,4200000,Westlands
Kilimani,1.0,2.0,2024-11-07,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,6600000,Dagoretti North
"Nyali Mombasa, Nyali Area, Nyali",2.0,3.0,2024-11-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Sea View', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,8500000,Unknown
"0711J, Dagoretti Corner",2.0,2.0,2024-07-19,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,sale,5400000,Dagoretti North
"0711J, Dagoretti Corner",1.0,1.0,2024-07-19,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,sale,3100000,Dagoretti North
"Nyali, Nyali Area",1.0,2.0,2024-11-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Sea View', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,5700000,Unknown
"0711J, Dagoretti Corner",0.0,1.0,2024-07-19,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Gated Community', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,sale,2300000,Dagoretti North
"mvuli road, Westlands Area, Westlands",2.0,2.0,2024-11-07,"['Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gym', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,12700000,Westlands
"Nyali Mombasa, Mkomani, Nyali",0.0,1.0,2024-11-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Sea View', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,4500000,Unknown
Lavington,2.0,1.0,2024-11-07,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool']",flats-apartments,sale,8000000,Dagoretti North
"LAVINGTON, Lavington",2.0,2.0,2024-11-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,9000000,Dagoretti North
"Nyali Mombasa, Nyali Mombasa kenya, Nyali Area, Nyali",3.0,4.0,2024-11-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Sea View', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,40000000,Unknown
"General Mathenge, Westlands",4.0,4.0,2024-11-07,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,45000000,Westlands
"Nyali Mombasa, Nyali Mombasa kenya, Nyali Area, Nyali",2.0,3.0,2024-10-07,"['Aircon', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Sea View', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,18000000,Unknown
"Limuru Rd, Ruaka",2.0,2.0,2024-03-07,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'School', 'Shopping Centre', 'Swimming Pool']",flats-apartments,sale,7000000,Westlands
"Cinemax, Mkomani, Nyali",3.0,2.0,2024-10-07,"['Borehole', 'Bus Stop', 'Hospital', 'Parking', 'School', 'Shopping Centre']",flats-apartments,sale,13200000,Unknown
"0710J, Denis Prit, Kilimani Estate, Kilimani",0.0,1.0,2024-07-19,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Gated Community', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,sale,8000000,Dagoretti North
"0710J, Denis Pritt, Kilimani",2.0,2.0,2024-07-19,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,21500000,Dagoretti North
"NYALI MOMBASA, Nyali Mt kenya Mombasa, Nyali Area, Nyali",2.0,3.0,2024-10-07,[],flats-apartments,sale,8500000,Unknown
"0710J, Denis Prit, Kilimani Estate, Kilimani",3.0,3.0,2024-07-19,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,sale,23500000,Dagoretti North
"Spring Valley, Westlands",4.0,4.0,2024-07-22,"['Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Gym', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,64000000,Westlands
Kilimani,2.0,2.0,2024-10-07,[],flats-apartments,sale,13000000,Dagoretti North
"Westlands Area, Westlands",2.0,2.0,2024-10-07,[],flats-apartments,sale,10000000,Westlands
"Westlands Area, Westlands",4.0,4.0,2024-10-07,['En Suite'],flats-apartments,sale,27000000,Westlands
"Waiyaki Way, Westlands Area, Westlands",2.0,2.0,2024-10-07,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,11500000,Westlands
"Westlands Area, Westlands",2.0,2.0,2024-10-07,"['Balcony', 'En Suite', 'Garden', 'Parking', 'Swimming Pool']",flats-apartments,sale,19900000,Westlands
"Westlands Area, Westlands",2.0,2.0,2024-10-07,"['Balcony', 'En Suite', 'Garden', 'Lift/Elevator', 'Parking', 'Swimming Pool']",flats-apartments,sale,19800000,Westlands
"Westlands Area, Westlands",4.0,3.0,2024-10-07,['En Suite'],flats-apartments,sale,27000000,Westlands
"Westlands Area, Westlands",4.0,4.0,2024-10-07,"['Balcony', 'En Suite', 'Parking', 'Swimming Pool']",flats-apartments,sale,30000000,Westlands
"LAVINGTON, Lavington",4.0,4.0,2024-08-07,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,20000000,Dagoretti North
"maasai lodge, Ongata Rongai",3.0,3.0,2024-10-07,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'School', 'Shopping Centre']",flats-apartments,sale,7000000,Langata
Naivasha Road,2.0,3.0,2024-10-07,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'School', 'Shopping Centre']",flats-apartments,sale,8000000,Unknown
"limuru road, Ruaka",2.0,2.0,2024-10-07,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'School', 'Shopping Centre', 'Swimming Pool']",flats-apartments,sale,8200000,Westlands
"Kirichwa road, Kilimani",3.0,4.0,2024-10-07,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Shopping Centre', 'Swimming Pool']",flats-apartments,sale,22000000,Dagoretti North
"Kirichwa road, Kilimani",2.0,2.0,2024-10-07,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Shopping Centre', 'Swimming Pool']",flats-apartments,sale,15600000,Dagoretti North
"Kirichwa road, Kilimani",2.0,2.0,2024-10-07,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'School', 'Shopping Centre', 'Swimming Pool']",flats-apartments,sale,14500000,Dagoretti North
"limuru road, Ruaka",0.0,1.0,2024-10-07,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Swimming Pool']",flats-apartments,sale,3500000,Westlands
"0710J, Kileleshwa Estate., Kileleshwa",0.0,1.0,2024-07-19,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,sale,4500000,Dagoretti North
"0710J, Kileleshwa Estate., Kileleshwa",1.0,1.0,2024-07-19,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,sale,6000000,Dagoretti North
"0710J, Kileleshwa Estate, Kileleshwa",3.0,3.0,2024-07-19,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,sale,13800000,Dagoretti North
"0710J, Kileleshwa Estate, Kileleshwa",2.0,2.0,2024-07-19,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,sale,8500000,Dagoretti North
