Title,Location,Bedrooms,Bathrooms,Size,Date,Amenities,Url,Property Type,Payment_type,Price
5 Bed Villa with En Suite at Old Muthaiga,"Old Muthaiga, Muthaiga",5,6,1 ac,23/07/2024,"['Alarm', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-villa-for-rent-muthaiga-3708892,houses,rent,"KSh 530,000
 / month"
4 Bed Villa with En Suite in Kiambu Road,Kiambu Road,4,,,23/07/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-villa-for-rent-kiambu-road-3708891,houses,rent,"KSh 200,000
 / month"
5 Bed Villa with En Suite in Kitisuru,"Kitisuru, Westlands",5,,,23/07/2024,"['Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Parking', 'Staff Quarters', 'Swimming Pool']",/listings/5-bedroom-villa-for-rent-kitisuru-3708886,houses,rent,"KSh 400,000
 / month"
4 Bed House with En Suite at Nyari Estate - Red Hill Drive,"Nyari estate - red hill drive, Nyari, Westlands",4,4,,23/07/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-house-for-rent-nyari-3708879,houses,rent,"KSh 530,000
 / month"
4 Bed House with En Suite in Kiambu Road,Kiambu Road,4,5,5000 ft²,23/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-house-for-rent-kiambu-road-3708874,houses,rent,"KSh 420,000
 / month"
4 Bed House with En Suite in Kiambu Road,Kiambu Road,4,5,5000 ft²,23/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-4-bedroom-house-for-rent-kiambu-road-3708875,houses,rent,"KSh 400,000
 / month"
6 Bed House with En Suite in Kitisuru,"Kitisuru, Westlands",6,6,,27/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/6-bedroom-house-for-rent-kitisuru-3708859,houses,rent,"KSh 1,000,000
 / month"
5 Bed House with En Suite at Off Langata Road,"Off Langata Road, Karen",5,5,,23/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",/listings/5-bedroom-house-for-rent-karen-3708831,houses,rent,"KSh 460,000
 / month"
5 Bed House with En Suite at Loresho Road,"90, Loresho Road, Loresho, Westlands",5,5,,23/07/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-5-bedroom-house-for-rent-loresho-3708852,houses,rent,"KSh 400,000
 / month"
7 Bed House with En Suite in Kitisuru,"Kitisuru, Westlands",7,7,,23/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/7-bedroom-house-for-rent-kitisuru-3708851,houses,rent,"KSh 500,000
 / month"
6 Bed House with En Suite in Thigiri,"Thigiri, Westlands",6,5,,27/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/6-bedroom-house-for-rent-thigiri-3708847,houses,rent,"KSh 400,000
 / month"
5 Bed House with En Suite at Karen Plains,"Karen plains, Karen",5,5,1 ac,23/07/2024,"['Aircon', 'Alarm', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-house-for-rent-karen-3708669,houses,rent,"KSh 400,000
 / month"
6 Bed House with En Suite in Lavington,Lavington,6,6,,27/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/6-bedroom-house-for-rent-lavington-3708838,houses,rent,"KSh 330,000
 / month"
4 Bed Villa with Garden in Kitisuru,"Kitisuru, Westlands",4,3,,23/07/2024,"['Balcony', 'Garden', 'Parking', 'Service Charge Included']",/listings/4-bedroom-villa-for-rent-kitisuru-3708815,houses,rent,"KSh 200,000
 / month"
5 Bed House with En Suite in Runda,"Runda, Westlands",5,5,,27/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-house-for-rent-runda-3708830,houses,rent,"KSh 260,000
 / month"
5 Bed House with En Suite in Runda,"Runda, Westlands",5,5,,27/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-house-for-rent-runda-3708826,houses,rent,"KSh 400,000
 / month"
7 Bed Villa with En Suite in Kitisuru,"Kitisuru, Westlands",7,8,,23/07/2024,"['BBQ', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Kids Play Area', 'Parking', 'Service Charge Included', 'Staff Quarters', 'Walk In Closet']",/listings/7-bedroom-villa-for-rent-kitisuru-3708812,houses,rent,"KSh 500,000
 / month"
4 Bed House with En Suite at Karen,Karen,4,4,,23/07/2024,"['Balcony', 'Bus Stop', 'En Suite', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters']",/listings/4-bedroom-house-for-rent-karen-3708810,houses,rent,"KSh 250,000
 / month"
4 Bed House with En Suite at Kiambu Road,"01, Kiambu Road",4,5,,18/07/2024,"['BBQ', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",/listings/4-bedroom-house-for-rent-kiambu-road-3707554,houses,rent,"KSh 165,000
 / month"
4 Bed Townhouse with En Suite in Lavington,"Lavington Nairobi, Lavington",4,5,,23/07/2024,"['Backup Generator', 'Balcony', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Kids Play Area', 'Parking', 'Scenic View', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters']",/listings/4-bedroom-townhouse-for-rent-lavington-3708806,houses,rent,"KSh 400,000
 / month"
5 Bed House with En Suite in Runda,"Runda, Westlands",5,5,,27/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-house-for-rent-runda-3708800,houses,rent,"KSh 400,000
 / month"
3 Bed House with En Suite in Lavington,Lavington,3,3,,27/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/3-bedroom-house-for-rent-lavington-3708794,houses,rent,"KSh 300,000
 / month"
4 Bed House with En Suite in Lavington,Lavington,4,4,,27/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-house-for-rent-lavington-3708792,houses,rent,"KSh 300,000
 / month"
4 Bed House with En Suite in Cianda,Cianda,4,4,,23/07/2024,"['Alarm', 'BBQ', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Walk In Closet']",/listings/4-bedroom-house-for-rent-cianda-3708773,houses,rent,"KSh 100,000
 / month"
3 Bed House with En Suite at Utumishi,"Utumishi, Kitengela",3,3,450 m²,23/07/2024,"['Bus Stop', 'En Suite', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre']",/listings/3-bedroom-house-for-rent-kitengela-3708782,houses,rent,"KSh 50,000
 / month"
4 Bed House with En Suite at Kiambu Road,"01, kiambu road, Kiambu Road",4,4,,23/07/2024,"['BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",/listings/4-bedroom-house-for-rent-kiambu-road-3708769,houses,rent,"KSh 230,000
 / month"
4 Bed Townhouse with En Suite in Karen,Karen,4,4,,23/07/2024,"['Balcony', 'En Suite', 'Garden', 'Gated Community', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre']",/listings/4-bedroom-townhouse-for-rent-karen-3708633,houses,rent,"KSh 160,000
 / month"
5 Bed House with En Suite at Old Muthaiga,"Old Muthaiga, Muthaiga",5,5,,23/07/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-house-for-rent-muthaiga-3708713,houses,rent,"KSh 630,000
 / month"
4 Bed Villa with En Suite at Nyali,"Nyali0, Nyali, Nyali Area",4,3,,23/07/2024,"['BBQ', 'Bus Stop', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Swimming Pool']",/listings/4-bedroom-villa-for-rent-nyali-area-3708705,houses,rent,"KSh 75,000
 / month"
2 Bed House with En Suite at Karen,Karen,2,1,,23/07/2024,"['Alarm', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-2-bedroom-house-for-rent-karen-3708703,houses,rent,"KSh 130,000
 / month"
3 Bed House with En Suite at Bogani,"Bogani, Karen",3,2,,23/07/2024,"['Alarm', 'Balcony', 'Bus Stop', 'En Suite', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/3-bedroom-house-for-rent-karen-3708568,houses,rent,"KSh 200,000
 / month"
5 Bed House in Spring Valley,"Spring Valley, Westlands",5,6,,23/07/2024,[],/listings/5-bedroom-house-for-rent-spring-valley-3708673,houses,rent,"KSh 590,000
 / month"
4 Bed House with En Suite at Windy Ridge,"Windy Ridge, Karen",4,4,,23/07/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-house-for-rent-karen-3708666,houses,rent,"KSh 400,000
 / month"
5 Bed House with En Suite in Runda,"Runda, Westlands",5,5,,23/07/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-house-for-rent-runda-3708667,houses,rent,"KSh 500,000
 / month"
5 Bed House with En Suite at Windy Ridge,"Windy Ridge, Karen",5,5,1 ac,23/07/2024,"['Aircon', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-house-for-rent-karen-3708665,houses,rent,"KSh 350,000
 / month"
6 Bed House with En Suite in Runda,"Runda, Westlands",6,6,,22/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Parking', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/6-bedroom-house-for-rent-runda-3708653,houses,rent,"KSh 400,000
 / month"
5 Bed House with En Suite in Runda,"Runda, Westlands",5,5,,22/07/2024,"['Alarm', 'BBQ', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Parking', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-house-for-rent-runda-3708652,houses,rent,"KSh 500,000
 / month"
4 Bed House with En Suite in Runda,"Runda, Westlands",4,4,,26/07/2024,"['Alarm', 'Backup Generator', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters']",/listings/4-bedroom-house-for-rent-runda-3708314,houses,rent,"KSh 350,000
 / month"
6 Bed House with En Suite in Runda,"Runda, Westlands",6,7,,22/07/2024,"['Aircon', 'Backup Generator', 'En Suite', 'Garden', 'Kids Play Area', 'Parking', 'Scenic View', 'Staff Quarters', 'Walk In Closet']",/listings/6-bedroom-house-for-rent-runda-3708639,houses,rent,"KSh 420,000
 / month"
4 Bed Townhouse with En Suite in Brookside,"Brookside, Westlands",4,5,,22/07/2024,"['En Suite', 'Garden', 'Gated Community', 'Kids Play Area', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool']",/listings/4-bedroom-townhouse-for-rent-brookside-3708638,houses,rent,"KSh 300,000
 / month"
4 Bed House with Staff Quarters in Runda,"Runda, Westlands",4,,,22/07/2024,"['Balcony', 'Garden', 'Gated Community', 'Parking', 'Service Charge Included', 'Staff Quarters']",/listings/4-bedroom-house-for-rent-runda-3708628,houses,rent,"KSh 350,000
 / month"
4 Bed Townhouse with En Suite at Benin Drive,"6, Benin drive, Runda, Westlands",4,5,300 m²,22/07/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-4-bedroom-townhouse-for-rent-runda-1-3482962,houses,rent,"KSh 280,000
 / month"
2 Bed House with En Suite at Runda,"Runda, Westlands",2,2,,22/07/2024,"['Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Parking', 'Scenic View', 'Service Charge Included', 'Shopping Centre', 'Walk In Closet']",/listings/furnished-2-bedroom-house-for-rent-runda-3708612,houses,rent,"KSh 110,000
 / month"
4 Bed Villa with En Suite in Runda,"Runda, Westlands",4,5,,22/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Service Charge Included', 'Staff Quarters', 'Walk In Closet']",/listings/4-bedroom-villa-for-rent-runda-3708613,houses,rent,"KSh 350,000
 / month"
5 Bed House with En Suite in Karen,Karen,5,5,,22/07/2024,"['Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Kids Play Area', 'Parking', 'Service Charge Included', 'Staff Quarters', 'Swimming Pool']",/listings/5-bedroom-house-for-rent-karen-3708610,houses,rent,"KSh 400,000
 / month"
4 Bed Townhouse with En Suite in Kiambu Road,Kiambu Road,4,4,,22/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-townhouse-for-rent-kiambu-road-3708609,houses,rent,"KSh 235,000
 / month"
4 Bed Townhouse with En Suite at Fourways,"Fourways, Kiambu Road",4,4,,22/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-townhouse-for-rent-kiambu-road-3708607,houses,rent,"KSh 170,000
 / month"
5 Bed Villa with En Suite in Lavington,Lavington,5,6,,12/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-villa-for-rent-lavington-3650306,houses,rent,"KSh 420,000
 / month"
4 Bed Villa with En Suite in Karen,Karen,4,5,,16/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",/listings/4-bedroom-villa-for-rent-karen-3706939,houses,rent,"KSh 300,000
 / month"
3 Bed Townhouse with En Suite in Kiambu Road,Kiambu Road,3,3,,22/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-3-bedroom-townhouse-for-rent-kiambu-road-3708606,houses,rent,"KSh 220,000
 / month"
4 Bed Townhouse with En Suite in Kiambu Road,Kiambu Road,4,4,,22/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-townhouse-for-rent-kiambu-road-3708603,houses,rent,"KSh 190,000
 / month"
3 Bed Townhouse with En Suite in Kiambu Road,Kiambu Road,3,3,,22/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-3-bedroom-townhouse-for-rent-kiambu-road-3708601,houses,rent,"KSh 200,000
 / month"
4 Bed Townhouse with En Suite in Kiambu Road,Kiambu Road,4,3,,22/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-4-bedroom-townhouse-for-rent-kiambu-road-3708600,houses,rent,"KSh 250,000
 / month"
3 Bed House with En Suite in Kiambu Road,Kiambu Road,3,3,,22/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-3-bedroom-house-for-rent-kiambu-road-3708596,houses,rent,"KSh 200,000
 / month"
4 Bed Townhouse with En Suite in Kiambu Road,Kiambu Road,4,4,,22/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-4-bedroom-townhouse-for-rent-kiambu-road-3708594,houses,rent,"KSh 260,000
 / month"
4 Bed House with En Suite at Kiambu Road,"kiambu road, Kiambu Road",4,4,,22/07/2024,"['BBQ', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",/listings/4-bedroom-house-for-rent-kiambu-road-3708591,houses,rent,"KSh 165,000
 / month"
4 Bed Townhouse with En Suite in Kiambu Road,Kiambu Road,4,4,,22/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-townhouse-for-rent-kiambu-road-3708590,houses,rent,"KSh 160,000
 / month"
4 Bed Townhouse with En Suite in Kiambu Road,Kiambu Road,4,4,,22/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-townhouse-for-rent-kiambu-road-3708586,houses,rent,"KSh 235,000
 / month"
