Title,Location,Bedrooms,Bathrooms,Size,Date,Amenities,Url,Property Type,Payment_type,Price
0.5 ac Land in Mtwapa,Mtwapa,,,,05/06/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/05-ac-land-for-sale-mtwapa-1-3540222,land,sale,"KSh 5,500,000"
0.1 ha Residential Land at Gikambura,"Gikambura, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/01-ha-residential-land-for-sale-gikambura-3-3540147,land,sale,"KSh 4,500,000"
0.05 ha Land at Gikambura,"Gikambura, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/005-ha-land-for-sale-gikambura-3-3539843,land,sale,"KSh 4,500,000"
2.5 ac Land at Redhill,Redhill,,,2 ac,29/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/25-ac-land-for-sale-red-hill-6-3539272,land,sale,"KSh 100,000,000"
Land at Muchai Drive,"Muchai Drive, Ngong Road",,,,18/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-ngong-road-6-3538917,land,sale,"KSh 272,000,000"
0.05 ha Residential Land at Muguga,"Thamanda, Muguga, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/005-ha-residential-land-for-sale-kikuyu-town-3-3538759,land,sale,"KSh 3,400,000"
0.5 ac Residential Land at Runda,"Runda, Westlands",,,,29/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/05-ac-residential-land-for-sale-runda-6-3538757,land,sale,"KSh 60,000,000"
0.1 ha Residential Land at Gikambura,"Gikambura, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/01-ha-residential-land-for-sale-gikambura-3-3538755,land,sale,"KSh 5,800,000"
0.5 ac Land at Ngomeni,"Ngomeni, Malindi",,,,29/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/05-ac-land-for-sale-malindi-6-3538271,land,sale,"KSh 5,000,000"
0.125 ac Commercial Land at Kikuyu,"Kikuyu, Kikuyu Town",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/0125-ac-commercial-land-for-sale-kikuyu-town-3-3538248,land,sale,"KSh 13,000,000"
0.25 ac Commercial Land at Sigona,"Sigona, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/025-ac-commercial-land-for-sale-kikuyu-town-3-3537558,land,sale,"KSh 18,000,000"
0.125 ac Residential Land at Migumoini,"Migumoini, Kamangu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/0125-ac-residential-land-for-sale-kamangu-3-3537556,land,sale,"KSh 1,850,000"
0.25 ac Land in Ongata Rongai,Ongata Rongai,,,,08/07/2024,[],/listings/025-ac-land-for-sale-ongata-rongai-8-3537403,land,sale,"KSh 6,000,000"
50 ac Land at Lolldaiga,"Lolldaiga, Nanyuki",,,50 ac,25/04/2024,['Scenic View'],/listings/50-ac-land-for-sale-nanyuki-3-3537180,land,sale,"KSh 38,000,000"
4 ac Land at Mtwapa,Mtwapa,,,4 ac,05/07/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/4-ac-land-for-sale-mtwapa-11-3536515,land,sale,"KSh 18,000,000"
0.05 ha Residential Land at Lusigetti,"Lusigetti, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/005-ha-residential-land-for-sale-kikuyu-town-3-3536418,land,sale,"KSh 2,500,000"
0.1977 ac Land in Syokimau,Syokimau,,,,26/07/2024,[],/listings/01977-ac-land-for-sale-syokimau-3536398,land,sale,"KSh 7,500,000"
Land at Green Valley Estate,"Green Valley Estate, Kamakis, Ruiru",,,,27/05/2024,[],/listings/land-for-sale-kamakis-5-3535682,land,sale,"KSh 4,500,000"
Land in Runda,"Runda, Westlands",,,,05/02/2024,['Shopping Centre'],/listings/land-for-sale-runda-1-3535335,land,sale,"KSh 75,000,000"
0.25 ac Land in Ongata Rongai,Ongata Rongai,,,,08/07/2024,[],/listings/025-ac-land-for-sale-ongata-rongai-8-3535105,land,sale,"KSh 7,500,000"
0.25 m² Land in Ongata Rongai,Ongata Rongai,,,,08/07/2024,[],/listings/025-m2-land-for-sale-ongata-rongai-8-3535040,land,sale,"KSh 4,500,000"
15 ac Land in Mtwapa,Mtwapa,,,15 ac,05/07/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/15-ac-land-for-sale-mtwapa-11-3534438,land,sale,"KSh 210,000,000"
0.05 ac Residential Land at Kamangu,Kamangu,,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/005-ac-residential-land-for-sale-kamangu-3-3533685,land,sale,"KSh 1,650,000"
0.125 ac Residential Land at Kamangu,Kamangu,,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/0125-ac-residential-land-for-sale-kamangu-3-3533674,land,sale,"KSh 2,400,000"
"10,000 ft² Land at Vipingo","vipingo, Vipingo",,,10000 ft²,06/05/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/10000-ft2-land-for-sale-vipingo-11-3533480,land,sale,"KSh 2,700,000"
0.25 ac Commercial Land at Sigona,"Sigona, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/025-ac-commercial-land-for-sale-kikuyu-town-3-3533465,land,sale,"KSh 16,000,000"
0.2 ha Residential Land at Ondiri,"Ondiri, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/02-ha-residential-land-for-sale-kikuyu-town-3-3533462,land,sale,"KSh 11,500,000"
Land at Kiora Estate,"Kiora Estate, Kiambu Town",,,,27/05/2024,[],/listings/land-for-sale-kiambu-town-5-3533294,land,sale,"KSh 1,800,000"
Land at Yukos Area,"Liberty House, Yukos Area, Kitengela",,,,31/05/2024,[],/listings/land-for-sale-kitengela-1-3533284,land,sale,"KSh 10,500,000"
0.14 ha Residential Land at Ondiri,"Ondiri, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/014-ha-residential-land-for-sale-kikuyu-town-4-3533244,land,sale,"KSh 7,500,000"
0.0988 ac Land in Kitengela,Kitengela,,,,06/06/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/00988-ac-land-for-sale-kitengela-2-3533133,land,sale,"KSh 1,700,000"
0.05 ha Residential Land at Gikambura,"Gikambura, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/005-ha-residential-land-for-sale-gikambura-3-3532789,land,sale,"KSh 3,700,000"
Land in Ongata Rongai,Ongata Rongai,,,,06/06/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/land-for-sale-ongata-rongai-2-3531450,land,sale,"KSh 1,700,000"
0.05 ha Residential Land at Kamangu,"Kamangu, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/005-ha-residential-land-for-sale-kikuyu-town-3-3531381,land,sale,"KSh 1,850,000"
5 ac Land at Lusigetti,"Lusigetti, Kikuyu Town, Kikuyu",,,5 ac,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/5-ac-land-for-sale-kikuyu-town-3-3530607,land,sale,"KSh 14,500,000"
0.5 ac Land in Kitisuru,"Kitisuru, Westlands",,,,13/05/2024,"['Bus Stop', 'Hospital', 'School']",/listings/05-ac-land-for-sale-kitisuru-5-3530395,land,sale,"KSh 30,000,000"
Land at Eastern Bypass Rd,"Eastern Bypass Rd, Eastern ByPass, Ruiru",,,,18/06/2024,['Bus Stop'],/listings/land-for-sale-eastern-bypass-6-3530258,land,sale,"KSh 216,000,000"
0.113 ac Residential Land in Ngong,Ngong,,,,08/07/2024,[],/listings/0113-ac-residential-land-for-sale-ngong-8-3529937,land,sale,"KSh 3,600,000"
0.125 ac Commercial Land at Kinoo,"Kinoo, Kabete",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/0125-ac-commercial-land-for-sale-kabete-3-3529011,land,sale,"KSh 12,500,000"
0.22 ac Residential Land at Jamhuri Close,"Jamhuri Close, Kilimani",,,,25/04/2024,"['Scenic View', 'Shopping Centre']",/listings/022-ac-residential-land-for-sale-kilimani-3-3528975,land,sale,"KSh 69,000,000"
0.2 ha Commercial Land at Kawangware,Kawangware,,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/02-ha-commercial-land-for-sale-kawangware-3-3528713,land,sale,"KSh 65,000,000"
0.1 ha Commercial Land at Kawangware,Kawangware,,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/01-ha-commercial-land-for-sale-kawangware-3-3528706,land,sale,"KSh 26,000,000"
0.4 ha Land at Kamandura,"Kamandura, Limuru",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/04-ha-land-for-sale-limuru-3-3528401,land,sale,"KSh 14,000,000"
0.1 ha Land at Muguga,"Muguga, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/01-ha-land-for-sale-kikuyu-town-3-3528261,land,sale,"KSh 16,000,000"
0.375 ac Commercial Land at Kinoo,"Kinoo, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/0375-ac-commercial-land-for-sale-kinoo-3-3527799,land,sale,"KSh 45,000,000"
Residential Land in Membley,"Membley, Ruiru",,,,03/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/residential-land-for-sale-membley-2-3527302,land,sale,"KSh 4,800,000"
Land in Kitengela,Kitengela,,,,06/06/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/land-for-sale-kitengela-2-3527242,land,sale,"KSh 50,000,000"
1.225 ac Commercial Land at N/A,"n/a, Industrial Area",,,1 ac,05/02/2024,['Bus Stop'],/listings/1225-ac-commercial-land-for-sale-industrial-area-1-3525519,land,sale,"KSh 395,000,000"
0.1 ha Residential Land at Lusigetti,"Lusigetti, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/01-ha-residential-land-for-sale-kikuyu-town-3-3525317,land,sale,"KSh 5,000,000"
0.05 ha Residential Land at Gikambura,"Gikambura, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/005-ha-residential-land-for-sale-kikuyu-town-3-3523967,land,sale,"KSh 3,700,000"
0.25 ac Residential Land at Kamangu,"Kamangu, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/025-ac-residential-land-for-sale-kikuyu-town-3-3523959,land,sale,"KSh 3,300,000"
Land at Kiserian - Isinya Rd,"Kiserian - Isinya Rd, Isinya",,,,18/06/2024,[],/listings/land-for-sale-isinya-6-3523004,land,sale,"KSh 25,000,000"
1.52 ac Land at Kilimani Road,"Kilimani Road, Kilimani",,,1 ac,25/04/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School']",/listings/152-ac-land-for-sale-kilimani-4-3522494,land,sale,"KSh 550,000,000"
0.08 ha Commercial Land at Limuru,Limuru,,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/008-ha-commercial-land-for-sale-limuru-3-3521446,land,sale,"KSh 4,900,000"
Land at Bungalows Road,"Bungalows road, Nyali Area, Nyali",,,,06/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View']",/listings/land-for-sale-nyali-area-2-3519481,land,sale,"KSh 150,000,000"
Land at Garden Estate,"Garden Estate, Roysambu",,,,18/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-garden-estate-6-3519283,land,sale,"KSh 30,000,000"
0.5 ac Commercial Land at Industrial Area,Industrial Area,,,,05/02/2024,['Bus Stop'],/listings/05-ac-commercial-land-for-sale-industrial-area-1-3519205,land,sale,"KSh 55,000,000"
Commercial Land at Off Loresho Ridge,"Off Loresho Ridge, Loresho, Westlands",,,,26/07/2024,"['Bus Stop', 'Hospital', 'School']",/listings/commercial-land-for-sale-loresho-3518764,land,sale,"KSh 30,000,000"
Land at Bisil,"Lorogoswa, Bisil, Namanga",,,,18/06/2024,['Bus Stop'],/listings/land-for-sale-namanga-6-3518480,land,sale,Price not communicated
0.05 ha Residential Land at Lusigetti,"Lusigetti, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/005-ha-residential-land-for-sale-kikuyu-town-3-3517860,land,sale,"KSh 2,200,000"
0.05 ha Residential Land at Kamangu,Kamangu,,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/005-ha-residential-land-for-sale-kamangu-3-3517847,land,sale,"KSh 2,600,000"
0.1 ha Residential Land in Gikambura,"Gikambura, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/01-ha-residential-land-for-sale-gikambura-3-3517839,land,sale,"KSh 6,700,000"
Residential Land in Kileleshwa,Kileleshwa,,,,03/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School']",/listings/residential-land-for-sale-kileleshwa-2-3517489,land,sale,"KSh 400,000,000"
0.4 ha Land at Lusigetti,"Lusigetti, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/04-ha-land-for-sale-kikuyu-town-3-3517418,land,sale,"KSh 25,000,000"
0.5 ac Residential Land in Karen,Karen,,,,08/07/2024,[],/listings/05-ac-residential-land-for-sale-karen-8-3516944,land,sale,"KSh 35,000,000"
Land at Nyasa Rd,"Nyasa Rd, Jogoo Road",,,,18/06/2024,"['Bus Stop', 'Hospital', 'School']",/listings/land-for-sale-jogoo-road-6-3516607,land,sale,"KSh 470,400,000"
"5,000 ft² Land in Mombasa CBD","Bombolulu, Mombasa CBD, Mombasa Island",,,5000 ft²,05/07/2024,['School'],/listings/5000-ft2-land-for-sale-mombasa-cbd-11-3515486,land,sale,"KSh 8,000,000"
0.05 ha Residential Land in Gikambura,"Gikambura, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/005-ha-residential-land-for-sale-gikambura-3-3514472,land,sale,"KSh 3,500,000"
0.25 ac Residential Land in Kisaju,Kisaju,,,,06/06/2024,"['Bus Stop', 'Hospital', 'School']",/listings/025-ac-residential-land-for-sale-kisaju-2-3513590,land,sale,"KSh 1,700,000"
0.113 ha Commercial Land in Ngong,Ngong,,,,08/07/2024,[],/listings/0113-ha-commercial-land-for-sale-ngong-8-3513312,land,sale,"KSh 4,500,000"
Land at Kiambu Rd,"Kiambu Rd, Kiambu Town",,,,18/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School']",/listings/land-for-sale-kiambu-town-6-3513072,land,sale,Price not communicated
0.05 ha Residential Land at Ondiri,"Ondiri, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/005-ha-residential-land-for-sale-kikuyu-town-3-3512457,land,sale,"KSh 2,600,000"
0.07 ha Commercial Land at Gitaru,"Gitaru, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/007-ha-commercial-land-for-sale-kikuyu-town-3-3512453,land,sale,"KSh 6,500,000"
0.25 ac Residential Land in Ngong,Ngong,,,,08/07/2024,[],/listings/025-ac-residential-land-for-sale-ngong-8-3512264,land,sale,"KSh 6,300,000"
0.05 ha Residential Land at Lusigetti,"Lusigetti, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/005-ha-residential-land-for-sale-kikuyu-town-3-3512241,land,sale,"KSh 1,700,000"
0.13 ac Residential Land in Ngong,Ngong,,,,08/07/2024,[],/listings/013-ac-residential-land-for-sale-ngong-8-3512162,land,sale,"KSh 2,500,000"
Land at Magadi Rd,"Magadi Rd, Kiserian",,,,18/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School']",/listings/land-for-sale-kiserian-6-3512067,land,sale,"KSh 12,000,000"
1 ac Land at Ngong View Estate,"Ngong View Estate, Karen",,,1 ac,25/04/2024,"['Hospital', 'School']",/listings/1-ac-land-for-sale-karen-4-3512027,land,sale,Price not communicated
7 ac Commercial Land in Isinya,Isinya,,,7 ac,06/06/2024,[],/listings/7-ac-commercial-land-for-sale-isinya-2-3511177,land,sale,"KSh 12,000,000"
0.05 ha Residential Land in Gikambura,"Gikambura, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/005-ha-residential-land-for-sale-gikambura-3-3511081,land,sale,"KSh 2,800,000"
0.1 ha Land at Gikambura,"Gikambura, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/01-ha-land-for-sale-gikambura-3-3510678,land,sale,"KSh 7,500,000"
0.0974 ha Land in Kenyatta Road,Kenyatta Road,,,,06/06/2024,[],/listings/00974-ha-land-for-sale-kenyatta-road-2-3510115,land,sale,"KSh 11,000,000"
0.05 ha Commercial Land at Muthiga,"Muthiga, Kinoo, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Scenic View', 'School']",/listings/005-ha-commercial-land-for-sale-kinoo-3-3510094,land,sale,"KSh 13,500,000"
0.197 ac Commercial Land at Muthiga,"Muthiga, Kinoo, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/0197-ac-commercial-land-for-sale-kinoo-3-3510091,land,sale,"KSh 22,000,000"
0.1156 ac Land in Athi River,Athi River,,,,06/06/2024,[],/listings/01156-ac-land-for-sale-athi-river-area-2-3509695,land,sale,"KSh 6,000,000"
0.05 ha Residential Land at Kamangu,Kamangu,,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/005-ha-residential-land-for-sale-kamangu-3-3509451,land,sale,"KSh 1,800,000"
1 ac Land in Tudor,"Tudor, Mombasa Island",,,1 ac,15/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View']",/listings/1-ac-land-for-sale-tudor-10-3509184,land,sale,"KSh 180,000,000"
0.5 ac Land in Tudor,"Tudor, Mombasa Island",,,,15/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View']",/listings/05-ac-land-for-sale-tudor-10-3509182,land,sale,"KSh 70,000,000"
2.5 ac Land in Nyali Area,"Nyali Area, Nyali",,,2 ac,15/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View']",/listings/25-ac-land-for-sale-nyali-area-10-3509180,land,sale,"KSh 200,000,000"
0.05 ha Residential Land in Gikambura,"Gikambura, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/005-ha-residential-land-for-sale-gikambura-3-3508761,land,sale,"KSh 3,700,000"
"10,000 ft² Land in Vipingo","vipingo, Vipingo",,,10000 ft²,05/07/2024,"['Bus Stop', 'Hospital', 'School']",/listings/10000-ft2-land-for-sale-vipingo-11-3507866,land,sale,"KSh 2,600,000"
2 ac Residential Land in Ongata Rongai,Ongata Rongai,,,2 ac,08/07/2024,[],/listings/2-ac-residential-land-for-sale-ongata-rongai-8-3507224,land,sale,"KSh 12,000,000"
0.25 ac Residential Land in Ongata Rongai,Ongata Rongai,,,,08/07/2024,[],/listings/025-ac-residential-land-for-sale-ongata-rongai-8-3507219,land,sale,"KSh 7,500,000"
0.5 ac Residential Land in Karen,Karen,,,,08/07/2024,[],/listings/05-ac-residential-land-for-sale-karen-8-3507212,land,sale,"KSh 33,000,000"
0.5 ac Residential Land in Karen,Karen,,,,08/07/2024,[],/listings/05-ac-residential-land-for-sale-karen-8-3507197,land,sale,"KSh 32,000,000"
0.021 ha Residential Land in Kasarani,"Kasarani-Mwiki Road, Kasarani",,,,04/07/2024,"['Bus Stop', 'Hospital', 'School']",/listings/0021-ha-residential-land-for-sale-kasarani-6-3506972,land,sale,"KSh 10,000,000"
0.05 ha Commercial Land at Thogoto,"Thogoto, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/005-ha-commercial-land-for-sale-kikuyu-town-4-3506639,land,sale,"KSh 4,700,000"
0.125 ac Land at Kahawa Wendani,"Kahawa Wendani, Kahawa, Roysambu",,,,30/07/2024,[],/listings/0125-ac-land-for-sale-kahawa-116-3505333,land,sale,"KSh 65,000,000"
Land at Kilimani,Kilimani,,,,30/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School']",/listings/land-for-sale-kilimani-57-3505330,land,sale,"KSh 380,000,000"
1 ac Land in Kikambala,Kikambala,,,1 ac,05/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School']",/listings/1-ac-land-for-sale-kikambala-1-3504998,land,sale,"KSh 25,000,000"
"10,000 ft² Land in Shanzu","shanzu Serena, Shanzu",,,10000 ft²,05/07/2024,"['Bus Stop', 'Hospital', 'School']",/listings/10000-ft2-land-for-sale-shanzu-11-3504576,land,sale,"KSh 16,000,000"
9.7 ac Land in Nanyuki,Nanyuki,,,9 ac,25/04/2024,[],/listings/97-ac-land-for-sale-nanyuki-4-3504149,land,sale,"KSh 19,400,000"
10 ac Land in Nanyuki,Nanyuki,,,10 ac,25/04/2024,[],/listings/10-ac-land-for-sale-nanyuki-4-3504146,land,sale,"KSh 55,000,000"
5 ac Land in Naivasha,Naivasha,,,5 ac,25/04/2024,[],/listings/5-ac-land-for-sale-naivasha-4-3504143,land,sale,"KSh 60,000,000"
9.603 ac Land in Juja,Juja,,,9 ac,06/06/2024,['School'],/listings/9603-ac-land-for-sale-juja-2-3503969,land,sale,"KSh 145,000,000"
0.05 ha Residential Land at Gikambura,"Gikambura, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/005-ha-residential-land-for-sale-gikambura-5-3503871,land,sale,"KSh 2,500,000"
0.05 ha Residential Land at Kamangu,Kamangu,,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/005-ha-residential-land-for-sale-kamangu-5-3503319,land,sale,"KSh 3,200,000"
0.05 ha Commercial Land at Zambezi,"Zambezi, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/005-ha-commercial-land-for-sale-kikuyu-town-5-3503286,land,sale,"KSh 6,000,000"
5 ac Commercial Land at Limuru,"Near St Paul's University, Limuru",,,5 ac,30/07/2024,"['Bus Stop', 'Scenic View', 'School']",/listings/5-ac-commercial-land-for-sale-limuru-20-3502478,land,sale,"KSh 115,000,000"
Land at Mambrui,"Mambrui, Malindi",,,,18/06/2024,"['Scenic View', 'Sea View']",/listings/land-for-sale-malindi-6-3501788,land,sale,"KSh 3,500,000"
0.125 ac Land in Ongata Rongai,Ongata Rongai,,,,06/06/2024,[],/listings/0125-ac-land-for-sale-ongata-rongai-2-3501034,land,sale,"KSh 2,900,000"
0.5 ac Residential Land in Runda,"Runda, Westlands",,,,22/07/2024,[],/listings/05-ac-residential-land-for-sale-runda-8-3500901,land,sale,"KSh 36,000,000"
Land at Nyali Road,"Nyali Road, Kongowea, Nyali",,,,18/06/2024,"['Bus Stop', 'Scenic View', 'School']",/listings/land-for-sale-kongowea-6-3500742,land,sale,"KSh 175,000,000"
19.1 ac Land at Mukoma Road,"Mukoma Road, Langata",,,19 ac,25/04/2024,[],/listings/191-ac-land-for-sale-langata-4-3500287,land,sale,Price not communicated
8 ac Land in Kikambala,"Mtwapa, Kikambala",,,8 ac,07/05/2024,['School'],/listings/8-ac-land-for-sale-kikambala-11-3500213,land,sale,"KSh 40,000,000"
0.05 ha Residential Land at Kamangu,Kamangu,,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/005-ha-residential-land-for-sale-kamangu-5-3500074,land,sale,"KSh 1,950,000"
5.3 ha Land at Jacaranda Road,"Jacaranda road, Watamu",,,5 ha,06/06/2024,"['Hospital', 'Scenic View', 'School', 'Sea View']",/listings/53-ha-land-for-sale-watamu-2-3499158,land,sale,"KSh 350,000,000"
0.5 ac Commercial Land in Mtwapa,Mtwapa,,,,05/06/2024,"['Bus Stop', 'Hospital', 'School', 'Sea View']",/listings/05-ac-commercial-land-for-sale-mtwapa-1-3496707,land,sale,"KSh 28,000,000"
0.05 ha Residential Land at Kamangu,Kamangu,,,,22/11/2023,"['Bus Stop', 'Hospital', 'Scenic View', 'School']",/listings/005-ha-residential-land-for-sale-kamangu-5-3496046,land,sale,"KSh 1,550,000"
0.05 ha Residential Land at Thogoto,"Thogoto, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'Scenic View', 'School']",/listings/005-ha-residential-land-for-sale-kikuyu-town-5-3496029,land,sale,"KSh 6,000,000"
0.05 ha Residential Land at Gikambura,"Gikambura, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'Scenic View', 'School']",/listings/005-ha-residential-land-for-sale-gikambura-5-3495617,land,sale,"KSh 2,700,000"
"4,046 m² Land in Mombasa CBD","Tuder, Mombasa CBD, Mombasa Island",,,4046 m²,17/07/2024,"['Scenic View', 'School']",/listings/4046-m2-land-for-sale-mombasa-cbd-10-3495213,land,sale,"KSh 190,000,000"
0.05 ha Residential Land in Gikambura,"Gikambura, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/005-ha-residential-land-for-sale-gikambura-5-3494723,land,sale,"KSh 4,900,000"
1 ac Residential Land in Runda,"Runda, Westlands",,,1 ac,05/02/2024,[],/listings/1-ac-residential-land-for-sale-runda-2-3494692,land,sale,"KSh 58,500,000"
Commercial Land at Ngong Road,Ngong Road,,,,28/06/2024,"['Bus Stop', 'Hospital', 'School']",/listings/commercial-land-for-sale-ngong-road-7-3494477,land,sale,"KSh 500,000,000"
6.3 ac Land in Nyeri,Nyeri,,,6 ac,06/06/2024,[],/listings/63-ac-land-for-sale-nyeri-2-3494281,land,sale,"KSh 80,000,000"
2 ac Land in Loresho,"Loresho, Westlands",,,2 ac,06/06/2024,[],/listings/2-ac-land-for-sale-loresho-2-3494147,land,sale,"KSh 110,000,000"
0.076 ha Land at Ndenderu,"Ndenderu, Kiambu Road",,,,06/06/2024,[],/listings/0076-ha-land-for-sale-kiambu-road-2-3493910,land,sale,"KSh 6,000,000"
Land in Isinya,Isinya,,,,06/06/2024,[],/listings/land-for-sale-isinya-2-3493570,land,sale,"KSh 2,500,000"
Land at Red Hill,"Red Hill, Redhill",,,,18/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School']",/listings/land-for-sale-red-hill-10-3493214,land,sale,"KSh 150,000,000"
0.07 ha Residential Land in Gikambura,"Gikambura, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School']",/listings/007-ha-residential-land-for-sale-gikambura-5-3492619,land,sale,"KSh 4,200,000"
0.1 ha Residential Land in Gikambura,"Gikambura, Kikuyu",,,,22/11/2023,[],/listings/01-ha-residential-land-for-sale-gikambura-5-3492615,land,sale,"KSh 10,000,000"
